Experiment,System,Region,SubjectID,Condition,Hemisphere,Effect_Size,Modality,Task
Experiment1,MD,LH_Precentral_B_IFGop,630_FED_20170621c_3T2,S,L,0.740383,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,632_FED_20170623a_3T2,S,L,0.407755,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,633_FED_20170626a_3T2,S,L,-0.092798,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,636_FED_20170628b_3T2,S,L,-0.114041,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,637_FED_20170628c_3T2,S,L,0.086061,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,640_FED_20170629c_3T2,S,L,0.591799,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,641_FED_20170629b_3T2,S,L,0.508352,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,642_FED_20170629a_3T2,S,L,-0.009091,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,643_FED_20170630c_3T2,S,L,0.29866,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,645_FED_20170630e_3T2,S,L,0.473008,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,655_FED_20170724a_3T2,S,L,0.383679,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,658_FED_20170725d_3T2,S,L,0.470156,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,018_KAN_RHnonlit_09,S,L,0.62267,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,036_KAN_EvDB_20150501b,S,L,0.145806,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,049_KAN_RHnonlit_10,S,L,0.344269,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,050_KAN_evDB_20131218b,S,L,-0.811874,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,090_KAN_polyglot_01,S,L,-0.076791,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,097_KAN_RHnonlit_05,S,L,0.550825,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,113_KAN_prodsemphon_05,S,L,0.328848,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,117_KAN_EvDB_20150217c,S,L,0.931692,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,127_KAN_EvDB_20150217a,S,L,0.414421,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,135_KAN_RHnonlit_06,S,L,0.328471,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,136_KAN_RHnonlit_03,S,L,0.835988,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,138_KAN_RHnonlit_02,S,L,-0.07307,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,143_KAN_evDB_20140121b,S,L,-0.114601,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,149_KAN_EvDB_20150501a,S,L,0.458979,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,152_KAN_RHnonlit_01,S,L,0.137467,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,159_KAN_prodsemphon_01,S,L,0.624105,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,163_KAN_evDB_20141110b,S,L,0.825236,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,168_KAN_evDB_20141020b,S,L,0.659544,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,172_KAN_prodsemphon_02,S,L,0.375713,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,181_KAN_polyglot_02,S,L,0.138866,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,182_KAN_polyglot_03,S,L,1.00581,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,183_KAN_polyglot_04,S,L,0.857543,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,183_KAN_polyglot_04a,S,L,0.096375,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,185_KAN_langsens_01,S,L,0.266553,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,187_KAN_SpLoc_01,S,L,0.016496,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,188_KAN_SpLoc_02,S,L,0.920598,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,189_KAN_langsens_04,S,L,0.408174,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,191_KAN_prodsemphon_03,S,L,0.265969,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,192_KAN_prodsemphon_04,S,L,-0.239709,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,194_KAN_RHnonlit_04,S,L,-1.159959,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,195_KAN_parametric_18,S,L,0.567039,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,196_KAN_parametric_19,S,L,0.662696,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,197_KAN_RHnonlit_07,S,L,-0.44668,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,198_KAN_RHnonlit_08,S,L,0.111238,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,199_KAN_parametric_20,S,L,-0.042316,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,200_KAN_parametric_21,S,L,-0.472338,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,201_KAN_RHnonlit_11,S,L,-0.422377,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,202_KAN_evDB_20131204,S,L,-0.433076,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,203_KAN_SpLoc_04,S,L,0.24316,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,204_KAN_prodsemphon_06,S,L,-0.202566,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,205_KAN_evDB_20131216,S,L,0.608009,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,206_KAN_evDB_20131218a,S,L,-0.038775,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,207_KAN_evDB_20140113a,S,L,-0.160472,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,208_KAN_EvDB_20150224a,S,L,0.357982,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,208_KAN_evDB_20140121a,S,L,0.228059,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,209_KAN_evDB_20140224,S,L,0.529289,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,210_KAN_EvDB_20150223d,S,L,0.407204,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,210_KAN_evDB_20140303a,S,L,0.40449,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,211_KAN_EvDB_20150217b,S,L,-0.317908,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,211_KAN_evDB_20140303b,S,L,-0.185487,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,212_KAN_evDB_20140303c,S,L,-0.666298,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,213_KAN_evDB_20140310a,S,L,0.311484,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,214_KAN_evDB_20140310b,S,L,0.129911,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,215_KAN_evDB_20140724a,S,L,-0.004371,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,216_KAN_SpLoc_05,S,L,0.215186,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,217_KAN_evDB_20140724b,S,L,-0.539833,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,218_KAN_evDB_20140807a,S,L,0.87906,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,219_KAN_evDB_20140807b,S,L,1.10108,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,220_KAN_prodsemphon_07,S,L,0.48053,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,221_KAN_evDB_20140808,S,L,-0.196321,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,222_KAN_prodsemphon_08,S,L,0.409332,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,223_KAN_evDB_20140820a,S,L,1.170908,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,224_KAN_prodsemphon_09,S,L,0.652516,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,226_KAN_prodsemphon_10,S,L,0.480457,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,227_KAN_evDB_20141021b,S,L,0.04518,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,228_KAN_evDB_20141028,S,L,-0.067574,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,229_KAN_SpLoc_06,S,L,0.246386,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,231_KAN_prodsemphon_13,S,L,0.313038,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,232_KAN_prodsemphon_14,S,L,0.430312,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,233_KAN_evDB_20141020a,S,L,0.174947,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,234_KAN_prodsemphon_15,S,L,0.52715,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,235_KAN_prodsemphon_16,S,L,0.649296,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,236_KAN_evDB_20141021c,S,L,-0.330474,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,237_KAN_evDB_20141027a,S,L,-1.410196,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,238_KAN_EvDB_20150504,S,L,0.306981,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,238_KAN_evDB_20141027c,S,L,0.467796,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,239_KAN_evDB_20141027d,S,L,0.368441,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,239_KAN_evDB_20150129b,S,L,-0.207708,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,240_KAN_evDB_20141103a,S,L,-0.090184,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,241_KAN_evDB_20141103d,S,L,0.984265,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,242_KAN_evDB_20141110a,S,L,-0.042854,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,243_KAN_prodsemphon_18,S,L,-0.682002,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,244_KAN_evDB_20141201a,S,L,-0.200233,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,245_KAN_evDB_20141201b,S,L,0.367364,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,246_KAN_evDB_20141201c,S,L,0.899198,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,247_KAN_evDB_20141215b,S,L,0.223014,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,248_KAN_evDB_20150129a,S,L,0.367717,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,249_KAN_EvDB_20150130,S,L,-0.006131,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,251_KAN_evDB_20150205b,S,L,0.051396,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,252_KAN_evDB_20150206,S,L,0.960525,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,253_KAN_EvDB_20150211a,S,L,0.92885,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,254_KAN_EvDB_20150211c,S,L,0.154789,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,255_KAN_EvDB_20150223a,S,L,-0.659426,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,256_KAN_EvDB_20150223b,S,L,0.64316,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,257_KAN_EvDB_20150223c,S,L,1.419266,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,257_KAN_EvDB_20150310b,S,L,1.298499,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,258_KAN_EvDB_20150224b,S,L,0.46507,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,259_KAN_EvDB_20150224c,S,L,0.887283,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,261_KAN_EvDB_20150304a,S,L,1.25417,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,261_KAN_EvDB_20150310a,S,L,0.574338,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,262_KAN_evDB_20150304b,S,L,-0.128536,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,263_KAN_evDB_20150306,S,L,0.028414,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,264_KAN_EvDB_20150310c,S,L,0.298819,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,265_KAN_EvDB_20150310d,S,L,-0.181653,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,266_KAN_EvDB_20150311c,S,L,0.478722,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,267_KAN_EvDB_20150316a,S,L,0.443149,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,268_KAN_EvDB_20150317a,S,L,2.271924,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,269_KAN_EvDB_20150317b,S,L,-0.224651,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,270_KAN_EvDB_20150317c,S,L,0.254324,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,271_KAN_EvDB_20150323a,S,L,0.177282,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,272_KAN_EvDB_20150323b,S,L,-0.543738,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,273_KAN_EvDB_20150323c,S,L,0.51242,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,274_KAN_EvDB_20150324a,S,L,-0.450564,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,275_KAN_EvDB_20150324b,S,L,0.432269,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,276_KAN_EvDB_20150325a,S,L,0.363086,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,278_KAN_EvDB_20150428a,S,L,-0.2189,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,279_KAN_EvDB_20150429a,S,L,0.100441,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,280_KAN_EvDB_20150429b,S,L,-0.033897,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,281_KAN_EvDB_20150429e,S,L,0.436388,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,282_KAN_EvDB_20150505a,S,L,0.323652,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,283_KAN_EvDB_20150505b,S,L,0.320122,visual,passive
Experiment1,MD,LH_Precentral_B_IFGop,284_KAN_EvDB_20150508,S,L,1.71249,visual,passive
Experiment1,MD,LH_midFrontal,018_FED_20150817a_3T1,S,L,0.200866,visual,passive
Experiment1,MD,LH_midFrontal,043_FED_20170630b_3T2,S,L,-0.332687,visual,passive
Experiment1,MD,LH_midFrontal,045_FED_20160803a_3T1,S,L,-0.381912,visual,passive
Experiment1,MD,LH_midFrontal,045_FED_20160817a_3T2,S,L,-0.209675,visual,passive
Experiment1,MD,LH_midFrontal,127_FED_20160331a_3T1,S,L,-0.133503,visual,passive
Experiment1,MD,LH_midFrontal,143_FED_20160222a_3T2,S,L,-0.01226,visual,passive
Experiment1,MD,LH_midFrontal,168_FED_20160107b_3T2,S,L,-0.152042,visual,passive
Experiment1,MD,LH_midFrontal,175_FED_20160121a_3T2,S,L,0.521736,visual,passive
Experiment1,MD,LH_midFrontal,179_FED_20160706b_3T1,S,L,0.060684,visual,passive
Experiment1,MD,LH_midFrontal,215_FED_20150615d_3T2,S,L,-0.447886,visual,passive
Experiment1,MD,LH_midFrontal,215_FED_20150729a_3T1,S,L,-0.344488,visual,passive
Experiment1,MD,LH_midFrontal,224_FED_20160823b_3T1,S,L,-0.076543,visual,passive
Experiment1,MD,LH_midFrontal,249_FED_20160817b_3T1,S,L,0.316217,visual,passive
Experiment1,MD,LH_midFrontal,249_FED_20170110a_3T2,S,L,-0.747105,visual,passive
Experiment1,MD,LH_midFrontal,251_FED_20150828d_3T2,S,L,-0.333141,visual,passive
Experiment1,MD,LH_midFrontal,262_FED_20160909a_3T2,S,L,-0.24324,visual,passive
Experiment1,MD,LH_midFrontal,262_FED_20170118a_3T2,S,L,0.121085,visual,passive
Experiment1,MD,LH_midFrontal,271_FED_20150908a_3T2,S,L,-0.526171,visual,passive
Experiment1,MD,LH_midFrontal,280_FED_20150811c_3T1,S,L,0.150732,visual,passive
Experiment1,MD,LH_midFrontal,288_FED_20150613a_3T1,S,L,-0.476129,visual,passive
Experiment1,MD,LH_midFrontal,288_FED_20170412b_3T2,S,L,-0.111364,visual,passive
Experiment1,MD,LH_midFrontal,289_FED_20150613b_3T1,S,L,0.107827,visual,passive
Experiment1,MD,LH_midFrontal,290_FED_20150615a_3T2,S,L,-0.441983,visual,passive
Experiment1,MD,LH_midFrontal,290_FED_20170109b_3T2,S,L,0.057443,visual,passive
Experiment1,MD,LH_midFrontal,290_FED_20170426a_3T2,S,L,0.152677,visual,passive
Experiment1,MD,LH_midFrontal,291_FED_20150615b_3T2,S,L,0.162291,visual,passive
Experiment1,MD,LH_midFrontal,291_FED_20160523a_3T2,S,L,-0.008382,visual,passive
Experiment1,MD,LH_midFrontal,292_FED_20150615c_3T2,S,L,0.299163,visual,passive
Experiment1,MD,LH_midFrontal,293_FED_20150619a_3T2,S,L,-0.483317,visual,passive
Experiment1,MD,LH_midFrontal,294_FED_20150619b_3T2,S,L,0.181096,visual,passive
Experiment1,MD,LH_midFrontal,295_FED_20150625a_3T2,S,L,-1.235031,visual,passive
Experiment1,MD,LH_midFrontal,296_FED_20150625b_3T2,S,L,0.614236,visual,passive
Experiment1,MD,LH_midFrontal,296_FED_20150810a_3T1,S,L,0.470341,visual,passive
Experiment1,MD,LH_midFrontal,297_FED_20150625c_3T2,S,L,-0.139348,visual,passive
Experiment1,MD,LH_midFrontal,298_FED_20150625d_3T2,S,L,-0.256363,visual,passive
Experiment1,MD,LH_midFrontal,298_FED_20150810b_3T1,S,L,-0.873779,visual,passive
Experiment1,MD,LH_midFrontal,299_FED_20150708a_3T2,S,L,-0.201776,visual,passive
Experiment1,MD,LH_midFrontal,300_FED_20150708b_3T2,S,L,-0.142707,visual,passive
Experiment1,MD,LH_midFrontal,301_FED_20150708c_3T2,S,L,-0.555166,visual,passive
Experiment1,MD,LH_midFrontal,303_FED_20150709c_3T2,S,L,-0.55495,visual,passive
Experiment1,MD,LH_midFrontal,304_FED_20150710a_3T2,S,L,-0.232072,visual,passive
Experiment1,MD,LH_midFrontal,305_FED_20150710b_3T2,S,L,0.020956,visual,passive
Experiment1,MD,LH_midFrontal,306_FED_20150715a_3T2,S,L,-0.239203,visual,passive
Experiment1,MD,LH_midFrontal,307_FED_20150715d_3T2,S,L,-0.481623,visual,passive
Experiment1,MD,LH_midFrontal,308_FED_20150716a_3T2,S,L,-0.931754,visual,passive
Experiment1,MD,LH_midFrontal,309_FED_20150717a_3T2,S,L,-0.364779,visual,passive
Experiment1,MD,LH_midFrontal,310_FED_20150617a_3T2,S,L,-0.171862,visual,passive
Experiment1,MD,LH_midFrontal,311_FED_20150617b_3T2,S,L,0.202446,visual,passive
Experiment1,MD,LH_midFrontal,319_FED_20150624a_3T2,S,L,-0.479994,visual,passive
Experiment1,MD,LH_midFrontal,320_FED_20150624c_3T2,S,L,-0.381013,visual,passive
Experiment1,MD,LH_midFrontal,321_FED_20150819a_3T1,S,L,-0.450255,visual,passive
Experiment1,MD,LH_midFrontal,322_FED_20150820a_3T2,S,L,0.037818,visual,passive
Experiment1,MD,LH_midFrontal,323_FED_20150823_3T2,S,L,0.23052,visual,passive
Experiment1,MD,LH_midFrontal,324_FED_20150827a_3T2,S,L,-0.808174,visual,passive
Experiment1,MD,LH_midFrontal,325_FED_20150827b_3T2,S,L,-0.20595,visual,passive
Experiment1,MD,LH_midFrontal,326_FED_20150828c_3T2,S,L,-0.793957,visual,passive
Experiment1,MD,LH_midFrontal,326_FED_20160523e_3T2,S,L,-1.152809,visual,passive
Experiment1,MD,LH_midFrontal,327_FED_20150923b_3T2,S,L,-0.25629,visual,passive
Experiment1,MD,LH_midFrontal,328_FED_20151106b_3T1,S,L,0.169879,visual,passive
Experiment1,MD,LH_midFrontal,329_FED_20151109a_3T1,S,L,-0.378131,visual,passive
Experiment1,MD,LH_midFrontal,330_FED_20151111a_3T1,S,L,-0.285426,visual,passive
Experiment1,MD,LH_midFrontal,331_FED_20151111c_3T1,S,L,0.7322,visual,passive
Experiment1,MD,LH_midFrontal,332_FED_20151113a_3T1,S,L,-0.091667,visual,passive
Experiment1,MD,LH_midFrontal,333_FED_20151119a_3T1,S,L,0.09791,visual,passive
Experiment1,MD,LH_midFrontal,334_FED_20151119a_3T2,S,L,0.655888,visual,passive
Experiment1,MD,LH_midFrontal,335_FED_20151120a_3T1,S,L,-0.338176,visual,passive
Experiment1,MD,LH_midFrontal,336_FED_20151212_3T1,S,L,-0.328456,visual,passive
Experiment1,MD,LH_midFrontal,338_FED_20151215c_3T2,S,L,-0.12251,visual,passive
Experiment1,MD,LH_midFrontal,338_FED_20160112a_3T2,S,L,-0.855563,visual,passive
Experiment1,MD,LH_midFrontal,338_FED_20170113b_3T2,S,L,-0.429901,visual,passive
Experiment1,MD,LH_midFrontal,338_FED_20170614b_3T2,S,L,0.204707,visual,passive
Experiment1,MD,LH_midFrontal,339_FED_20151217a_3T2,S,L,-0.233266,visual,passive
Experiment1,MD,LH_midFrontal,340_FED_20151217b_3T2,S,L,-0.134211,visual,passive
Experiment1,MD,LH_midFrontal,341_FED_20151217c_3T2,S,L,-0.180649,visual,passive
Experiment1,MD,LH_midFrontal,342_FED_20160105c_3T2,S,L,-0.034747,visual,passive
Experiment1,MD,LH_midFrontal,343_FED_20160107a_3T2,S,L,1.375288,visual,passive
Experiment1,MD,LH_midFrontal,344_FED_20160107e_3T2,S,L,0.475611,visual,passive
Experiment1,MD,LH_midFrontal,345_FED_20160112b_3T2,S,L,1.059721,visual,passive
Experiment1,MD,LH_midFrontal,346_FED_20160112e_3T2,S,L,0.243469,visual,passive
Experiment1,MD,LH_midFrontal,347_FED_20160114e_3T2,S,L,0.286428,visual,passive
Experiment1,MD,LH_midFrontal,348_FED_20160119c_3T2,S,L,-0.622922,visual,passive
Experiment1,MD,LH_midFrontal,349_FED_20160119d_3T2,S,L,-0.95036,visual,passive
Experiment1,MD,LH_midFrontal,350_FED_20160121c_3T2,S,L,0.171952,visual,passive
Experiment1,MD,LH_midFrontal,351_FED_20160126a_3T2,S,L,0.846773,visual,passive
Experiment1,MD,LH_midFrontal,352_FED_20160126e_3T2,S,L,-0.901901,visual,passive
Experiment1,MD,LH_midFrontal,353_FED_20160127a_3T1,S,L,-0.27612,visual,passive
Experiment1,MD,LH_midFrontal,354_FED_20160128d_3T2,S,L,-0.266789,visual,passive
Experiment1,MD,LH_midFrontal,355_FED_20160128e_3T2,S,L,0.974093,visual,passive
Experiment1,MD,LH_midFrontal,356_FED_20160202c_3T2,S,L,-1.504217,visual,passive
Experiment1,MD,LH_midFrontal,357_FED_20160205m_3T2,S,L,-0.632238,visual,passive
Experiment1,MD,LH_midFrontal,358_FED_20160208m_3T2,S,L,0.951926,visual,passive
Experiment1,MD,LH_midFrontal,359_FED_20160209m_3T2,S,L,0.416787,visual,passive
Experiment1,MD,LH_midFrontal,360_FED_20160211a_3T2,S,L,0.628673,visual,passive
Experiment1,MD,LH_midFrontal,361_FED_20160211b_3T2,S,L,0.209731,visual,passive
Experiment1,MD,LH_midFrontal,362_FED_20160212m_3T1,S,L,1.610184,visual,passive
Experiment1,MD,LH_midFrontal,363_FED_20160222b_3T2,S,L,-0.085061,visual,passive
Experiment1,MD,LH_midFrontal,364_FED_20160229a_3T1,S,L,-0.41612,visual,passive
Experiment1,MD,LH_midFrontal,365_FED_20160229c_3T1,S,L,-0.442753,visual,passive
Experiment1,MD,LH_midFrontal,365_FED_20170120a_3T2,S,L,-0.628079,visual,passive
Experiment1,MD,LH_midFrontal,366_FED_20160229d_3T1,S,L,-0.949696,visual,passive
Experiment1,MD,LH_midFrontal,366_FED_20161103a_3T1,S,L,-0.192113,visual,passive
Experiment1,MD,LH_midFrontal,367_FED_20160309b_3T1,S,L,0.096028,visual,passive
Experiment1,MD,LH_midFrontal,368_FED_20160310b_3T1,S,L,0.471872,visual,passive
Experiment1,MD,LH_midFrontal,369_FED_20160317b_3T1,S,L,0.006887,visual,passive
Experiment1,MD,LH_midFrontal,370_FED_20160317c_3T1,S,L,-0.093828,visual,passive
Experiment1,MD,LH_midFrontal,371_FED_20160318a_3T1,S,L,0.325032,visual,passive
Experiment1,MD,LH_midFrontal,373_FED_20160318c_3T1,S,L,0.518492,visual,passive
Experiment1,MD,LH_midFrontal,375_FED_20160331d_3T1,S,L,-0.510291,visual,passive
Experiment1,MD,LH_midFrontal,376_FED_20160401b_3T2,S,L,-0.224526,visual,passive
Experiment1,MD,LH_midFrontal,378_FED_20160405a_3T1,S,L,1.070973,visual,passive
Experiment1,MD,LH_midFrontal,379_FED_20160407a_3T1,S,L,-0.234462,visual,passive
Experiment1,MD,LH_midFrontal,380_FED_20160407b_3T1,S,L,-0.028902,visual,passive
Experiment1,MD,LH_midFrontal,382_FED_20160407a_3T2,S,L,-0.350578,visual,passive
Experiment1,MD,LH_midFrontal,383_FED_20160505a_3T1,S,L,0.049213,visual,passive
Experiment1,MD,LH_midFrontal,384_FED_20160421a_3T2,S,L,1.501535,visual,passive
Experiment1,MD,LH_midFrontal,386_FED_20160425d_3T1,S,L,-0.288649,visual,passive
Experiment1,MD,LH_midFrontal,387_FED_20160425a_3T1,S,L,-0.309769,visual,passive
Experiment1,MD,LH_midFrontal,388_FED_20160426b_3T1,S,L,-0.287015,visual,passive
Experiment1,MD,LH_midFrontal,390_FED_20160428a_3T1,S,L,-0.242492,visual,passive
Experiment1,MD,LH_midFrontal,391_FED_20160429a_3T2,S,L,0.441105,visual,passive
Experiment1,MD,LH_midFrontal,392_FED_20160504a_3T1,S,L,-0.189446,visual,passive
Experiment1,MD,LH_midFrontal,393_FED_20160504b_3T2,S,L,0.192059,visual,passive
Experiment1,MD,LH_midFrontal,395_FED_20160506a_3T2,S,L,-0.745566,visual,passive
Experiment1,MD,LH_midFrontal,397_FED_20160516a_3T1,S,L,-0.1664,visual,passive
Experiment1,MD,LH_midFrontal,398_FED_20160516b_3T1,S,L,-0.688851,visual,passive
Experiment1,MD,LH_midFrontal,399_FED_20160519d_3T1,S,L,-0.416234,visual,passive
